Year,DOI,Title,OpenAlex Year,OpenAlex ID,OpenAlex Title,OpenAlex DOI,OpenAlex URL,OpenAlex Venue,OpenAlex Journal,OpenAlex Publisher,OpenAlex First Page,OpenAlex Last Page
2012,10.1109/TVCG.2012.291,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,2012.0,https://openalex.org/W2052791563,Whisper: Tracing the Spatiotemporal Process of Information Diffusion in Real Time,https://doi.org/10.1109/tvcg.2012.291,https://doi.org/10.1109/tvcg.2012.291,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2649,2658
2013,10.1109/TVCG.2013.196,StoryFlow: Tracking the Evolution of Stories,2013.0,https://openalex.org/W2046336997,StoryFlow: Tracking the Evolution of Stories,https://doi.org/10.1109/tvcg.2013.196,https://doi.org/10.1109/tvcg.2013.196,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2436,2445
1996,10.1109/VISUAL.1996.567595,Anatomy-based facial tissue modeling using the finite element method,1996.0,https://openalex.org/W2163114021,Anatomy-based facial tissue modeling using the finite element method,https://doi.org/10.5555/244979.244991,http://dblp.uni-trier.de/db/conf/visualization/visualization1996.html#KeeveGPG96,,ieee visualization,IEEE Computer Society Press,21,28
2001,10.1109/INFVIS.2001.963287,Interactive visualization of multiple query results,2001.0,https://openalex.org/W1838945765,Interactive visualization of multiple query results,https://doi.org/10.1109/infvis.2001.963287,https://doi.org/10.1109/infvis.2001.963287,,ieee symposium on information visualization,IEEE,105,112
2001,10.1109/INFVIS.2001.963290,A comparison of 2-D visualizations of hierarchies,2001.0,https://openalex.org/W2098241120,A comparison of 2-D visualizations of hierarchies,https://doi.org/10.1109/infvis.2001.963290,https://doi.org/10.1109/infvis.2001.963290,,ieee symposium on information visualization,IEEE Computer Society,131,138
2005,10.1109/VISUAL.2005.1532792,Query-driven visualization of large data sets,2005.0,https://openalex.org/W2157025482,Query-driven visualization of large data sets,https://doi.org/10.1109/vis.2005.84,https://doi.org/10.1109/vis.2005.84,,ieee visualization,IEEE,167,174
2008,10.1109/VAST.2008.4677365,Characterizing users' visual analytic activity for insight provenance,2009.0,https://openalex.org/W2013996050,Characterizing users' visual analytic activity for insight provenance,https://doi.org/10.1057/ivs.2008.31,https://doi.org/10.1057/ivs.2008.31,https://openalex.org/V55152591,Information Visualization,SAGE,42,55
2009,10.1109/TVCG.2009.114,A User Study to Compare Four Uncertainty Visualization Methods for 1D and 2D Datasets,2009.0,https://openalex.org/W2109911343,A User Study to Compare Four Uncertainty Visualization Methods for 1D and 2D Datasets,https://doi.org/10.1109/tvcg.2009.114,https://doi.org/10.1109/tvcg.2009.114,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1209,1218
2012,10.1109/TVCG.2012.212,Design Considerations for Optimizing Storyline Visualizations,2012.0,https://openalex.org/W2007546607,Design Considerations for Optimizing Storyline Visualizations,https://doi.org/10.1109/tvcg.2012.212,https://doi.org/10.1109/tvcg.2012.212,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2679,2688
1997,10.1109/INFVIS.1997.636784,On integrating visualization techniques for effective software exploration,1997.0,https://openalex.org/W1508297260,On integrating visualization techniques for effective software exploration,https://doi.org/10.1109/infvis.1997.636784,https://doi.org/10.1109/infvis.1997.636784,,ieee symposium on information visualization,IEEE Computer Society,38,45
1998,10.1109/VISUAL.1998.745300,View dependent isosurface extraction,1998.0,https://openalex.org/W2534315723,View dependent isosurface extraction,https://doi.org/10.5555/288216.288243,http://dblp.uni-trier.de/db/conf/visualization/visualization1998.html#LivnatH98,,ieee visualization,IEEE Computer Society Press,175,180
2002,10.1109/VISUAL.2002.1183799,Oriented tensor reconstruction: tracing neural pathways from diffusion tensor MRI,2002.0,https://openalex.org/W2128357383,Oriented tensor reconstruction: tracing neural pathways from diffusion tensor MRI,https://doi.org/10.5555/602099.602159,http://authors.library.caltech.edu/9975/,,ieee visualization,IEEE,387,394
2003,10.1109/VISUAL.2003.1250364,Image space based visualization of unsteady flow on surfaces,2003.0,https://openalex.org/W2104832179,Image space based visualization of unsteady flow on surfaces,https://doi.org/10.1109/visual.2003.1250364,https://doi.org/10.1109/visual.2003.1250364,,ieee visualization,IEEE Computer Society,18,
2003,10.1109/VISUAL.2003.1250408,Large mesh simplification using processing sequences,2003.0,https://openalex.org/W2155731050,Large mesh simplification using processing sequences,https://doi.org/10.1109/visual.2003.1250408,https://doi.org/10.1109/visual.2003.1250408,,ieee visualization,IEEE Computer Society,61,
2008,10.1109/TVCG.2008.121,Distributed Cognition as a Theoretical Framework for Information Visualization,2008.0,https://openalex.org/W2166530471,Distributed Cognition as a Theoretical Framework for Information Visualization,https://doi.org/10.1109/tvcg.2008.121,https://doi.org/10.1109/tvcg.2008.121,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1173,1180
2011,10.1109/TVCG.2011.181,Composite Density Maps for Multivariate Trajectories,2011.0,https://openalex.org/W2152670036,Composite Density Maps for Multivariate Trajectories,https://doi.org/10.1109/tvcg.2011.181,https://doi.org/10.1109/tvcg.2011.181,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2518,2527
2011,10.1109/VAST.2011.6102449,Observation-level interaction with statistical models for visual analytics,2011.0,https://openalex.org/W2037133710,Observation-level interaction with statistical models for visual analytics,https://doi.org/10.1109/vast.2011.6102449,https://doi.org/10.1109/vast.2011.6102449,,visual analytics science and technology,IEEE,121,130
2013,10.1109/TVCG.2013.162,HierarchicalTopics: Visually Exploring Large Text Collections Using Topic Hierarchies,2013.0,https://openalex.org/W1990995255,HierarchicalTopics: Visually Exploring Large Text Collections Using Topic Hierarchies,https://doi.org/10.1109/tvcg.2013.162,https://doi.org/10.1109/tvcg.2013.162,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2002,2011
1991,10.1109/VISUAL.1991.175795,Color icons: merging color and texture perception for integrated visualization of multiple parameters,1991.0,https://openalex.org/W1991928089,Color icons-merging color and texture perception for integrated visualization of multiple parameters,https://doi.org/10.5555/949607.949634,http://dx.doi.org/10.1109/VISUAL.1991.175795,,ieee visualization,IEEE Computer Society Press,164,170
1992,10.1109/VISUAL.1992.235203,A characterization of the scientific data analysis process,1992.0,https://openalex.org/W2127983067,A characterization of the scientific data analysis process,https://doi.org/10.5555/949685.949728,https://doi.org/10.1109/VISUAL.1992.235203,,ieee visualization,IEEE Computer Society Press,235,242
1998,10.1109/INFVIS.1998.729563,Geographic visualization: designing manipulable maps for exploring temporally varying georeferenced statistics,1998.0,https://openalex.org/W1961992291,Geographic visualization: designing manipulable maps for exploring temporally varying georeferenced statistics,https://doi.org/10.1109/infvis.1998.729563,https://doi.org/10.1109/infvis.1998.729563,,ieee symposium on information visualization,IEEE,87,94
2003,10.1109/VISUAL.2003.1250388,Empty space skipping and occlusion clipping for texture-based volume rendering,2003.0,https://openalex.org/W2099096003,Empty space skipping and occlusion clipping for texture-based volume rendering,https://doi.org/10.1109/visual.2003.1250388,https://doi.org/10.1109/visual.2003.1250388,,ieee visualization,IEEE Computer Society,42,
2003,10.1109/VISUAL.2003.1250401,Video visualization,1997.0,https://openalex.org/W2104113200,Video visualization for compact presentation and fast browsing of pictorial content,https://doi.org/10.1109/76.633496,https://doi.org/10.1109/76.633496,https://openalex.org/V115173108,IEEE Transactions on Circuits and Systems for Video Technology,Institute of Electrical and Electronics Engineers,771,785
2004,10.1109/VISUAL.2004.75,Optimal global conformal surface parameterization,2004.0,https://openalex.org/W2537228944,Optimal Global Conformal Surface Parameterization,https://doi.org/10.1109/visual.2004.75,https://doi.org/10.1109/visual.2004.75,,ieee visualization,IEEE,267,274
2010,10.1109/TVCG.2010.184,Pargnostics: Screen-Space Metrics for Parallel Coordinates,2010.0,https://openalex.org/W2109727435,Pargnostics: Screen-Space Metrics for Parallel Coordinates,https://doi.org/10.1109/tvcg.2010.184,https://doi.org/10.1109/tvcg.2010.184,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1017,1026
2010,10.1109/TVCG.2010.132,An Information-theoretic Framework for Visualization,2010.0,https://openalex.org/W2114651926,An Information-theoretic Framework for Visualization,https://doi.org/10.1109/tvcg.2010.132,https://doi.org/10.1109/tvcg.2010.132,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1206,1215
2011,10.1109/TVCG.2011.202,Flow Map Layout via Spiral Trees,2011.0,https://openalex.org/W2102427929,Flow Map Layout via Spiral Trees,https://doi.org/10.1109/tvcg.2011.202,https://doi.org/10.1109/tvcg.2011.202,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2536,2544
1996,10.1109/INFVIS.1996.559213,On the semantics of interactive visualizations,1996.0,https://openalex.org/W2144373617,On the semantics of interactive visualizations,https://doi.org/10.1109/infvis.1996.559213,https://doi.org/10.1109/infvis.1996.559213,,ieee symposium on information visualization,IEEE Computer Society,29,36
1998,10.1109/VISUAL.1998.745319,Image-based transfer function design for data exploration in volume visualization,1998.0,https://openalex.org/W2117160391,Image-based transfer function design for data exploration in volume visualization,https://doi.org/10.5555/288216.288302,https://cs.iupui.edu/~tuceryan/research/Microscopy/vis98.pdf,,ieee visualization,IEEE Computer Society Press,319,326
2005,10.1109/INFVIS.2005.1532139,Parallel sets: visual analysis of categorical data,2005.0,https://openalex.org/W1775412516,Parallel sets: visual analysis of categorical data,https://doi.org/10.1109/infovis.2005.27,https://doi.org/10.1109/infovis.2005.27,,ieee symposium on information visualization,IEEE Computer Society,18,18
2005,10.1109/VISUAL.2005.1532836,Understanding visualization through spatial ability differences,2005.0,https://openalex.org/W2126190393,Understanding visualization through spatial ability differences,https://doi.org/10.1109/vis.2005.108,https://doi.org/10.1109/vis.2005.108,,ieee visualization,IEEE,511,518
2006,10.1109/TVCG.2006.134,Diffusion Tensor Visualization with Glyph Packing,2006.0,https://openalex.org/W2155222639,Diffusion Tensor Visualization with Glyph Packing,https://doi.org/10.1109/tvcg.2006.134,https://doi.org/10.1109/tvcg.2006.134,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,1329,1336
2006,10.1109/TVCG.2006.174,Saliency-guided Enhancement for Volume Visualization,2006.0,https://openalex.org/W2126290068,Saliency-guided Enhancement for Volume Visualization,https://doi.org/10.1109/tvcg.2006.174,https://doi.org/10.1109/tvcg.2006.174,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,925,932
2012,10.1109/TVCG.2012.199,Assessing the Effect of Visualizations on Bayesian Reasoning through Crowdsourcing,2012.0,https://openalex.org/W1988061708,Assessing the Effect of Visualizations on Bayesian Reasoning through Crowdsourcing,https://doi.org/10.1109/tvcg.2012.199,https://doi.org/10.1109/tvcg.2012.199,https://openalex.org/V84775595,IEEE Transactions on Visualization and Computer Graphics,Institute of Electrical and Electronics Engineers,2536,2545
1995,10.1109/VISUAL.1995.480821,An extended data-flow architecture for data analysis and visualization,1995.0,https://openalex.org/W1492246439,An extended data-flow architecture for data analysis and visualization,https://doi.org/10.5555/832271.833845,https://doi.org/10.1109/VISUAL.1995.480821,,ieee visualization,IEEE,263,270
1997,10.1109/VISUAL.1997.663907,The multilevel finite element method for adaptive mesh optimization and visualization of volume data,1997.0,https://openalex.org/W2046715323,The multilevel finite element method for adaptive mesh optimization and visualization of volume data,https://doi.org/10.5555/266989.267107,http://www.vis.uni-stuttgart.de/uploads/tx_vispublications/vis97-grosso.pdf,,ieee visualization,IEEE Computer Society Press,387,394
2003,10.1109/INFVIS.2003.1249031,Between aesthetics and utility: designing ambient information visualizations,2003.0,https://openalex.org/W2124832696,Between aesthetics and utility: designing ambient information visualizations,https://doi.org/10.1109/infvis.2003.1249031,https://doi.org/10.1109/infvis.2003.1249031,,ieee symposium on information visualization,IEEE Computer Society,233,240
2007,10.1109/VAST.2007.4389009,"WireVis: Visualization of Categorical, Time-Varying Data From Financial Transactions",2007.0,https://openalex.org/W2109067458,"WireVis: Visualization of Categorical, Time-Varying Data From Financial Transactions",https://doi.org/10.1109/vast.2007.4389009,https://doi.org/10.1109/vast.2007.4389009,,visual analytics science and technology,IEEE,155,162
